customer_code,segment,lifetime_value,orders_count,successful_payments,failed_payments,previous_recovery_success,contact_count
CUST_03112,price_sensitive,3255.08,4,3,1,0.6,0
CUST_03113,occasional,5148.39,5,5,0,0.55,0
CUST_03114,occasional,3628.86,5,3,2,0.55,0
CUST_03115,occasional,3570.88,4,4,0,0.55,0
CUST_03116,reliable,16877.04,9,9,0,0.75,0
CUST_03117,price_sensitive,8025.56,6,6,0,0.6,0
CUST_03118,high_value,17713.32,7,6,1,0.8,0
CUST_03119,frequent_failure,4947.11,6,4,2,0.35,0
CUST_03120,frequent_failure,3492.83,5,2,3,0.35,0
CUST_03121,price_sensitive,3474.35,5,4,1,0.6,0
CUST_03122,reliable,16573.0,10,10,0,0.75,0
CUST_03123,reliable,18530.84,9,9,0,0.75,0
CUST_03124,occasional,11021.5,7,7,0,0.55,0
CUST_03125,occasional,3291.53,3,3,0,0.55,0
CUST_03126,occasional,5116.52,3,3,0,0.55,0
CUST_03127,occasional,7763.09,5,5,0,0.55,0
CUST_03128,occasional,12100.57,10,7,3,0.55,0
CUST_03129,price_sensitive,6045.47,6,5,1,0.6,0
CUST_03130,reliable,11989.98,8,7,1,0.75,0
CUST_03131,reliable,9970.29,8,8,0,0.75,0
CUST_03132,reliable,7945.68,4,4,0,0.75,0
CUST_03133,price_sensitive,3748.66,5,4,1,0.6,0
CUST_03134,price_sensitive,2786.07,3,2,1,0.6,0
CUST_03135,reliable,16371.74,8,8,0,0.75,0
CUST_03136,unresponsive,4703.26,3,3,0,0.25,0
CUST_03137,occasional,2343.51,3,3,0,0.55,0
CUST_03138,reliable,6625.94,6,5,1,0.75,0
CUST_03139,high_value,51505.63,6,6,0,0.8,0
CUST_03140,frequent_failure,3576.84,4,2,2,0.35,0
CUST_03141,unresponsive,3774.02,2,2,0,0.25,0
CUST_03142,reliable,5413.91,4,4,0,0.75,0
CUST_03143,unresponsive,8672.68,6,5,1,0.25,0
CUST_03144,occasional,4932.33,5,4,1,0.55,0
CUST_03145,reliable,9384.26,5,5,0,0.75,0
CUST_03146,occasional,4744.83,4,4,0,0.55,0
CUST_03147,price_sensitive,1445.97,3,3,0,0.6,0
CUST_03148,reliable,17475.33,10,10,0,0.75,0
CUST_03149,unresponsive,2088.73,1,1,0,0.25,0
CUST_03150,reliable,21272.01,10,10,0,0.75,0
CUST_03151,frequent_failure,9679.07,8,7,1,0.35,0
CUST_03152,occasional,9379.35,8,8,0,0.55,0
CUST_03153,unresponsive,3128.8,4,2,2,0.25,0
CUST_03154,reliable,9293.69,6,6,0,0.75,0
CUST_03155,occasional,12845.6,8,7,1,0.55,0
CUST_03156,price_sensitive,4194.74,5,5,0,0.6,0
CUST_03157,reliable,12155.32,5,5,0,0.75,0
CUST_03158,reliable,12496.95,4,4,0,0.75,0
CUST_03159,unresponsive,6261.44,3,3,0,0.25,0
CUST_03160,high_value,30706.21,6,6,0,0.8,0
CUST_03161,high_value,12023.94,3,2,1,0.8,0
CUST_03162,unresponsive,5180.71,4,3,1,0.25,0
CUST_03163,unresponsive,9367.09,4,4,0,0.25,0
CUST_03164,occasional,2590.35,4,3,1,0.55,0
CUST_03165,reliable,11839.42,6,6,0,0.75,0
CUST_03166,occasional,1047.54,2,1,1,0.55,0
CUST_03167,occasional,1869.71,1,1,0,0.55,0
CUST_03168,reliable,14317.87,8,8,0,0.75,0
CUST_03169,unresponsive,8529.46,8,7,1,0.25,0
CUST_03170,unresponsive,3282.13,3,3,0,0.25,0
CUST_03171,reliable,17417.39,9,7,2,0.75,0
CUST_03172,reliable,30057.36,15,15,0,0.75,0
CUST_03173,unresponsive,8926.95,7,6,1,0.25,0
CUST_03174,unresponsive,5747.07,3,3,0,0.25,0
CUST_03175,reliable,19645.49,10,9,1,0.75,0
CUST_03176,occasional,5780.45,5,5,0,0.55,0
CUST_03177,frequent_failure,3522.12,9,2,7,0.35,0
CUST_03178,high_value,17238.96,4,4,0,0.8,0
CUST_03179,reliable,11214.15,8,7,1,0.75,0
CUST_03180,unresponsive,1339.18,2,1,1,0.25,0
CUST_03181,occasional,12208.53,9,8,1,0.55,0
CUST_03182,price_sensitive,1899.09,4,3,1,0.6,0
CUST_03183,reliable,16443.58,13,13,0,0.75,0
CUST_03184,reliable,11969.01,7,6,1,0.75,0
CUST_03185,occasional,3509.88,3,3,0,0.55,0
CUST_03186,price_sensitive,7384.45,5,5,0,0.6,0
CUST_03187,reliable,13244.34,11,10,1,0.75,0
CUST_03188,unresponsive,4894.47,4,3,1,0.25,0
CUST_03189,price_sensitive,5381.49,10,7,3,0.6,0
CUST_03190,occasional,14423.83,8,7,1,0.55,0
CUST_03191,reliable,15053.59,8,8,0,0.75,0
CUST_03192,unresponsive,4717.49,4,4,0,0.25,0
CUST_03193,high_value,51434.6,7,7,0,0.8,0
CUST_03194,price_sensitive,13401.66,8,8,0,0.6,0
CUST_03195,reliable,14150.4,8,8,0,0.75,0
CUST_03196,occasional,13144.73,8,8,0,0.55,0
CUST_03197,reliable,17374.87,10,10,0,0.75,0
CUST_03198,price_sensitive,9037.7,11,9,2,0.6,0
CUST_03199,frequent_failure,4092.48,4,3,1,0.35,0
CUST_03200,unresponsive,3363.1,2,2,0,0.25,0
CUST_03201,price_sensitive,3659.15,5,5,0,0.6,0
CUST_03202,price_sensitive,3709.4,4,4,0,0.6,0
CUST_03203,reliable,19285.29,9,9,0,0.75,0
CUST_03204,occasional,6276.69,5,5,0,0.55,0
CUST_03205,reliable,6680.67,4,4,0,0.75,0
CUST_03206,high_value,20238.21,3,3,0,0.8,0
CUST_03207,high_value,9699.44,4,2,2,0.8,0
CUST_03208,reliable,18940.15,9,9,0,0.75,0
CUST_03209,frequent_failure,7992.1,8,6,2,0.35,0
CUST_03210,price_sensitive,5381.93,4,4,0,0.6,0
CUST_03211,price_sensitive,6168.17,8,7,1,0.6,0
CUST_03212,reliable,11719.21,8,8,0,0.75,0
CUST_03213,reliable,22693.15,14,14,0,0.75,0
CUST_03214,unresponsive,6638.79,6,6,0,0.25,0
CUST_03215,occasional,5133.94,4,3,1,0.55,0
CUST_03216,frequent_failure,6637.72,4,4,0,0.35,0
CUST_03217,price_sensitive,963.6,1,1,0,0.6,0
CUST_03218,occasional,4349.89,3,3,0,0.55,0
CUST_03219,occasional,6536.21,5,4,1,0.55,0
CUST_03220,occasional,3736.29,5,4,1,0.55,0
CUST_03221,reliable,10650.18,6,6,0,0.75,0
CUST_03222,occasional,6528.63,6,5,1,0.55,0
CUST_03223,price_sensitive,3760.51,7,5,2,0.6,0
CUST_03224,unresponsive,7964.74,6,4,2,0.25,0
CUST_03225,occasional,1442.08,3,1,2,0.55,0
CUST_03226,reliable,3563.0,2,2,0,0.75,0
CUST_03227,occasional,4707.6,3,3,0,0.55,0
CUST_03228,price_sensitive,4659.86,6,5,1,0.6,0
CUST_03229,unresponsive,5809.79,4,4,0,0.25,0
CUST_03230,occasional,2913.68,2,2,0,0.55,0
CUST_03231,price_sensitive,3199.77,3,3,0,0.6,0
CUST_03232,price_sensitive,4328.35,4,3,1,0.6,0
CUST_03233,reliable,19618.61,11,10,1,0.75,0
CUST_03234,reliable,8727.59,4,4,0,0.75,0
CUST_03235,reliable,6178.34,4,4,0,0.75,0
CUST_03236,frequent_failure,5516.34,4,4,0,0.35,0
CUST_03237,price_sensitive,2509.14,3,2,1,0.6,0
CUST_03238,unresponsive,5601.89,3,3,0,0.25,0
CUST_03239,reliable,24493.64,15,15,0,0.75,0
CUST_03240,high_value,43594.08,7,7,0,0.8,0
CUST_03241,unresponsive,1804.61,1,1,0,0.25,0
CUST_03242,reliable,22038.73,12,12,0,0.75,0
CUST_03243,reliable,12330.32,6,6,0,0.75,0
CUST_03244,high_value,110067.25,13,11,2,0.8,0
CUST_03245,unresponsive,2759.72,3,2,1,0.25,0
CUST_03246,unresponsive,5812.06,3,3,0,0.25,0
CUST_03247,unresponsive,2198.48,2,1,1,0.25,0
CUST_03248,price_sensitive,1213.39,2,1,1,0.6,0
CUST_03249,price_sensitive,3689.0,5,4,1,0.6,0
CUST_03250,price_sensitive,2231.89,2,2,0,0.6,0
CUST_03251,high_value,95414.88,11,10,1,0.8,0
CUST_03252,price_sensitive,4607.36,5,4,1,0.6,0
CUST_03253,frequent_failure,5116.88,7,5,2,0.35,0
CUST_03254,reliable,11814.55,7,7,0,0.75,0
CUST_03255,occasional,4658.77,6,5,1,0.55,0
CUST_03256,occasional,7394.99,9,9,0,0.55,0
CUST_03257,reliable,16323.54,9,9,0,0.75,0
CUST_03258,high_value,45440.99,7,7,0,0.8,0
CUST_03259,price_sensitive,4997.55,5,5,0,0.6,0
CUST_03260,reliable,10786.32,10,10,0,0.75,0
CUST_03261,high_value,65399.45,10,10,0,0.8,0
CUST_03262,reliable,8229.59,4,4,0,0.75,0
CUST_03263,occasional,11527.04,9,9,0,0.55,0
CUST_03264,high_value,50606.54,5,5,0,0.8,0
CUST_03265,frequent_failure,20560.24,15,14,1,0.35,0
CUST_03266,price_sensitive,3582.6,5,5,0,0.6,0
CUST_03267,occasional,7551.41,6,5,1,0.55,0
CUST_03268,unresponsive,6285.25,4,3,1,0.25,0
CUST_03269,unresponsive,0.0,1,0,1,0.25,0
CUST_03270,unresponsive,3451.08,2,2,0,0.25,0
CUST_03271,reliable,15369.43,6,6,0,0.75,0
CUST_03272,reliable,25633.31,11,11,0,0.75,0
CUST_03273,reliable,19648.33,8,8,0,0.75,0
CUST_03274,reliable,19136.81,11,11,0,0.75,0
CUST_03275,unresponsive,4414.84,2,2,0,0.25,0
CUST_03276,high_value,39875.59,7,5,2,0.8,0
CUST_03277,reliable,4974.79,6,6,0,0.75,0
CUST_03278,price_sensitive,3497.41,3,3,0,0.6,0
CUST_03279,occasional,7866.57,6,5,1,0.55,0
CUST_03280,reliable,7635.87,5,5,0,0.75,0
CUST_03281,occasional,8845.4,8,6,2,0.55,0
CUST_03282,high_value,22399.53,3,3,0,0.8,0
CUST_03283,occasional,4748.47,4,4,0,0.55,0
CUST_03284,high_value,74021.6,8,8,0,0.8,0
CUST_03285,occasional,1164.09,2,1,1,0.55,0
CUST_03286,reliable,32934.73,14,13,1,0.75,0
CUST_03287,reliable,14108.66,7,7,0,0.75,0
CUST_03288,unresponsive,5965.46,3,3,0,0.25,0
CUST_03289,occasional,5040.1,5,5,0,0.55,0
CUST_03290,unresponsive,5125.42,5,3,2,0.25,0
CUST_03291,price_sensitive,3107.08,5,3,2,0.6,0
CUST_03292,frequent_failure,4580.91,6,4,2,0.35,0
CUST_03293,reliable,5350.01,4,4,0,0.75,0
CUST_03294,unresponsive,1341.33,3,1,2,0.25,0
CUST_03295,occasional,5535.12,5,5,0,0.55,0
CUST_03296,unresponsive,2549.6,2,2,0,0.25,0
CUST_03297,occasional,3171.13,7,4,3,0.55,0
CUST_03298,reliable,10192.18,7,7,0,0.75,0
CUST_03299,reliable,18438.66,9,7,2,0.75,0
CUST_03300,unresponsive,7155.2,3,3,0,0.25,0
CUST_03301,reliable,11248.91,11,10,1,0.75,0
CUST_03302,reliable,15353.78,9,8,1,0.75,0
CUST_03303,occasional,5447.21,4,4,0,0.55,0
CUST_03304,price_sensitive,4036.36,7,4,3,0.6,0
CUST_03305,frequent_failure,1249.22,2,1,1,0.35,0
CUST_03306,occasional,4848.75,3,3,0,0.55,0
CUST_03307,occasional,3832.37,4,3,1,0.55,0
CUST_03308,high_value,25897.11,3,3,0,0.8,0
CUST_03309,high_value,59312.3,7,7,0,0.8,0
CUST_03310,occasional,7541.19,5,5,0,0.55,0
CUST_03311,price_sensitive,4579.53,4,3,1,0.6,0
CUST_03312,reliable,19205.66,9,9,0,0.75,0
CUST_03313,price_sensitive,3776.91,4,2,2,0.6,0
CUST_03314,reliable,19704.83,11,10,1,0.75,0
CUST_03315,reliable,16266.01,6,6,0,0.75,0
CUST_03316,high_value,14116.92,5,5,0,0.8,0
CUST_03317,reliable,3871.91,4,4,0,0.75,0
CUST_03318,high_value,100731.92,11,11,0,0.8,0
CUST_03319,occasional,8882.08,9,7,2,0.55,0
CUST_03320,high_value,67263.08,8,7,1,0.8,0
CUST_03321,reliable,19292.23,10,9,1,0.75,0
CUST_03322,price_sensitive,8620.8,7,6,1,0.6,0
CUST_03323,price_sensitive,0.0,1,0,1,0.6,0
CUST_03324,occasional,7658.0,7,7,0,0.55,0
CUST_03325,frequent_failure,5912.1,5,4,1,0.35,0
CUST_03326,occasional,5043.92,6,5,1,0.55,0
CUST_03327,reliable,13949.12,6,6,0,0.75,0
CUST_03328,reliable,17672.87,8,8,0,0.75,0
CUST_03329,occasional,2941.01,4,2,2,0.55,0
CUST_03330,reliable,20610.7,11,11,0,0.75,0
CUST_03331,occasional,4578.89,4,4,0,0.55,0
CUST_03332,unresponsive,2274.06,3,2,1,0.25,0
CUST_03333,reliable,14403.35,8,7,1,0.75,0
CUST_03334,price_sensitive,4111.83,5,4,1,0.6,0
CUST_03335,price_sensitive,6675.96,6,6,0,0.6,0
CUST_03336,reliable,11773.84,8,8,0,0.75,0
CUST_03337,price_sensitive,7384.59,7,5,2,0.6,0
CUST_03338,occasional,3214.64,5,4,1,0.55,0
CUST_03339,reliable,24301.82,11,11,0,0.75,0
CUST_03340,occasional,1167.69,3,1,2,0.55,0
CUST_03341,price_sensitive,2703.43,3,2,1,0.6,0
CUST_03342,reliable,19544.78,12,11,1,0.75,0
CUST_03343,unresponsive,7686.89,7,5,2,0.25,0
CUST_03344,reliable,23964.08,12,11,1,0.75,0
CUST_03345,reliable,10247.51,6,6,0,0.75,0
CUST_03346,high_value,4215.7,1,1,0,0.8,0
CUST_03347,price_sensitive,5366.14,6,5,1,0.6,0
CUST_03348,occasional,7636.65,6,6,0,0.55,0
CUST_03349,unresponsive,10817.71,5,5,0,0.25,0
CUST_03350,frequent_failure,4496.45,6,4,2,0.35,0
CUST_03351,occasional,10872.62,11,9,2,0.55,0
CUST_03352,frequent_failure,3968.71,5,5,0,0.35,0
CUST_03353,occasional,6768.3,4,4,0,0.55,0
CUST_03354,reliable,13683.13,9,8,1,0.75,0
CUST_03355,frequent_failure,3401.05,4,2,2,0.35,0
CUST_03356,frequent_failure,1649.45,3,2,1,0.35,0
CUST_03357,occasional,3149.37,2,2,0,0.55,0
CUST_03358,reliable,8230.59,6,6,0,0.75,0
CUST_03359,high_value,63832.84,8,8,0,0.8,0
CUST_03360,reliable,10968.81,13,12,1,0.75,0
CUST_03361,high_value,27528.33,6,6,0,0.8,0
CUST_03362,price_sensitive,3953.5,5,5,0,0.6,0
CUST_03363,reliable,19063.73,11,11,0,0.75,0
CUST_03364,occasional,5395.11,5,4,1,0.55,0
CUST_03365,price_sensitive,2449.47,4,3,1,0.6,0
CUST_03366,reliable,10349.83,7,7,0,0.75,0
CUST_03367,unresponsive,1648.91,2,1,1,0.25,0
CUST_03368,reliable,18244.37,12,10,2,0.75,0
CUST_03369,occasional,8427.6,6,6,0,0.55,0
CUST_03370,reliable,8632.5,8,6,2,0.75,0
CUST_03371,frequent_failure,11684.5,11,9,2,0.35,0
CUST_03372,price_sensitive,1203.19,2,1,1,0.6,0
CUST_03373,price_sensitive,2839.36,4,3,1,0.6,0
CUST_03374,reliable,7042.74,6,6,0,0.75,0
CUST_03375,price_sensitive,3643.48,6,4,2,0.6,0
CUST_03376,occasional,2438.4,2,2,0,0.55,0
CUST_03377,occasional,552.92,1,1,0,0.55,0
CUST_03378,occasional,6093.21,5,5,0,0.55,0
CUST_03379,occasional,8060.38,5,5,0,0.55,0
CUST_03380,reliable,6635.24,5,4,1,0.75,0
CUST_03381,price_sensitive,6666.07,9,7,2,0.6,0
CUST_03382,price_sensitive,6540.24,9,8,1,0.6,0
CUST_03383,occasional,7409.35,5,5,0,0.55,0
CUST_03384,price_sensitive,3070.15,3,3,0,0.6,0
CUST_03385,price_sensitive,4996.28,5,5,0,0.6,0
CUST_03386,reliable,15532.08,7,7,0,0.75,0
CUST_03387,price_sensitive,3458.21,5,3,2,0.6,0
CUST_03388,reliable,15556.62,7,7,0,0.75,0
CUST_03389,unresponsive,2478.82,4,3,1,0.25,0
CUST_03390,reliable,16518.81,8,8,0,0.75,0
CUST_03391,high_value,26559.91,4,4,0,0.8,0
CUST_03392,reliable,21192.1,15,14,1,0.75,0
CUST_03393,reliable,31121.14,12,12,0,0.75,0
CUST_03394,reliable,16119.1,8,8,0,0.75,0
CUST_03395,reliable,8486.01,5,5,0,0.75,0
CUST_03396,reliable,11603.81,10,10,0,0.75,0
CUST_03397,reliable,16492.19,10,10,0,0.75,0
CUST_03398,occasional,7522.19,8,8,0,0.55,0
CUST_03399,reliable,6110.3,3,3,0,0.75,0
CUST_03400,high_value,44550.6,9,7,2,0.8,0
CUST_03401,reliable,19140.46,9,9,0,0.75,0
CUST_03402,reliable,7892.31,6,6,0,0.75,0
CUST_03403,occasional,5411.75,4,4,0,0.55,0
CUST_03404,reliable,12282.69,7,7,0,0.75,0
CUST_03405,frequent_failure,7943.09,5,5,0,0.35,0
CUST_03406,occasional,2410.05,5,2,3,0.55,0
CUST_03407,reliable,23757.62,11,11,0,0.75,0
CUST_03408,price_sensitive,2182.7,3,2,1,0.6,0
CUST_03409,frequent_failure,4236.07,5,4,1,0.35,0
CUST_03410,unresponsive,13483.1,7,6,1,0.25,0
CUST_03411,price_sensitive,2369.52,3,3,0,0.6,0
CUST_03412,reliable,18024.18,9,9,0,0.75,0
CUST_03413,reliable,10972.35,8,8,0,0.75,0
CUST_03414,occasional,6853.49,7,5,2,0.55,0
CUST_03415,high_value,33425.54,5,4,1,0.8,0
CUST_03416,reliable,12821.87,11,10,1,0.75,0
CUST_03417,reliable,11990.3,10,9,1,0.75,0
CUST_03418,reliable,16361.93,9,9,0,0.75,0
CUST_03419,frequent_failure,1857.52,7,4,3,0.35,0
CUST_03420,reliable,3736.42,6,5,1,0.75,0
CUST_03421,occasional,3236.77,3,3,0,0.55,0
CUST_03422,reliable,14611.11,8,8,0,0.75,0
CUST_03423,reliable,19501.35,11,11,0,0.75,0
CUST_03424,reliable,14768.76,7,7,0,0.75,0
CUST_03425,reliable,9202.13,5,5,0,0.75,0
CUST_03426,unresponsive,3829.93,4,3,1,0.25,0
CUST_03427,occasional,10724.21,10,9,1,0.55,0
CUST_03428,high_value,54981.81,8,8,0,0.8,0
CUST_03429,reliable,40758.56,15,15,0,0.75,0
CUST_03430,high_value,34859.38,6,4,2,0.8,0
CUST_03431,reliable,31508.01,15,15,0,0.75,0
CUST_03432,unresponsive,8124.04,6,6,0,0.25,0
CUST_03433,price_sensitive,2568.27,3,2,1,0.6,0
CUST_03434,reliable,15816.85,10,10,0,0.75,0
CUST_03435,occasional,11240.97,10,9,1,0.55,0
CUST_03436,occasional,838.99,2,1,1,0.55,0
CUST_03437,price_sensitive,828.45,1,1,0,0.6,0
CUST_03438,unresponsive,5397.92,3,3,0,0.25,0
CUST_03439,reliable,12531.39,9,9,0,0.75,0
CUST_03440,unresponsive,8798.86,6,4,2,0.25,0
CUST_03441,reliable,12442.8,8,8,0,0.75,0
CUST_03442,occasional,1410.51,1,1,0,0.55,0
CUST_03443,frequent_failure,2198.53,6,2,4,0.35,0
CUST_03444,reliable,18987.27,9,9,0,0.75,0
CUST_03445,occasional,2804.58,3,3,0,0.55,0
CUST_03446,unresponsive,1292.97,2,1,1,0.25,0
CUST_03447,high_value,50429.28,8,8,0,0.8,0
CUST_03448,price_sensitive,8824.45,8,7,1,0.6,0
CUST_03449,high_value,48323.43,9,9,0,0.8,0
CUST_03450,reliable,30076.49,12,12,0,0.75,0
CUST_03451,price_sensitive,4275.23,3,3,0,0.6,0
CUST_03452,reliable,9710.8,7,6,1,0.75,0
CUST_03453,frequent_failure,636.63,4,2,2,0.35,0
CUST_03454,reliable,16846.5,8,8,0,0.75,0
CUST_03455,occasional,9548.5,5,5,0,0.55,0
CUST_03456,price_sensitive,1589.67,2,2,0,0.6,0
CUST_03457,unresponsive,3593.33,5,2,3,0.25,0
CUST_03458,price_sensitive,2500.61,4,3,1,0.6,0
CUST_03459,reliable,8038.5,6,6,0,0.75,0
CUST_03460,occasional,2792.18,3,2,1,0.55,0
CUST_03461,occasional,11325.08,7,7,0,0.55,0
CUST_03462,reliable,16221.57,6,6,0,0.75,0
CUST_03463,price_sensitive,1155.23,1,1,0,0.6,0
CUST_03464,unresponsive,7975.14,6,5,1,0.25,0
CUST_03465,frequent_failure,1668.89,3,1,2,0.35,0
CUST_03466,reliable,20711.56,9,9,0,0.75,0
CUST_03467,frequent_failure,8756.21,7,5,2,0.35,0
CUST_03468,reliable,37875.84,15,15,0,0.75,0
CUST_03469,occasional,2864.54,3,2,1,0.55,0
CUST_03470,reliable,5221.22,7,6,1,0.75,0
CUST_03471,reliable,14485.66,6,6,0,0.75,0
CUST_03472,occasional,11936.39,7,6,1,0.55,0
CUST_03473,high_value,31394.86,6,4,2,0.8,0
CUST_03474,price_sensitive,5873.53,6,6,0,0.6,0
CUST_03475,high_value,31613.13,5,3,2,0.8,0
CUST_03476,price_sensitive,8011.33,7,6,1,0.6,0
CUST_03477,price_sensitive,2695.83,5,2,3,0.6,0
CUST_03478,frequent_failure,8443.29,9,6,3,0.35,0
CUST_03479,price_sensitive,3536.04,4,4,0,0.6,0
CUST_03480,occasional,6544.3,6,6,0,0.55,0
CUST_03481,occasional,2810.7,2,2,0,0.55,0
CUST_03482,high_value,14906.93,3,2,1,0.8,0
CUST_03483,reliable,10452.31,5,5,0,0.75,0
CUST_03484,price_sensitive,2889.38,5,3,2,0.6,0
CUST_03485,reliable,11696.56,6,6,0,0.75,0
CUST_03486,occasional,5929.77,4,4,0,0.55,0
CUST_03487,price_sensitive,1996.03,2,2,0,0.6,0
CUST_03488,occasional,7296.3,5,5,0,0.55,0
CUST_03489,unresponsive,1942.7,1,1,0,0.25,0
CUST_03490,price_sensitive,5973.78,5,4,1,0.6,0
CUST_03491,frequent_failure,4272.38,5,4,1,0.35,0
CUST_03492,reliable,17190.91,9,9,0,0.75,0
CUST_03493,price_sensitive,3561.64,4,4,0,0.6,0
CUST_03494,reliable,12413.97,6,6,0,0.75,0
CUST_03495,unresponsive,9144.11,6,6,0,0.25,0
CUST_03496,unresponsive,6224.77,4,4,0,0.25,0
CUST_03497,unresponsive,357.23,1,1,0,0.25,0
CUST_03498,reliable,15965.97,10,10,0,0.75,0
CUST_03499,occasional,2772.55,3,2,1,0.55,0
CUST_03500,reliable,11944.57,10,9,1,0.75,0
CUST_03501,frequent_failure,3160.83,6,2,4,0.35,0
CUST_03502,reliable,9256.26,6,6,0,0.75,0
CUST_03503,reliable,11378.35,5,5,0,0.75,0
CUST_03504,price_sensitive,2935.94,2,2,0,0.6,0
CUST_03505,occasional,1543.85,6,6,0,0.55,0
CUST_03506,reliable,7561.2,6,6,0,0.75,0
CUST_03507,occasional,6760.08,6,6,0,0.55,0
CUST_03508,unresponsive,6828.34,5,4,1,0.25,0
CUST_03509,occasional,14468.29,8,8,0,0.55,0
CUST_03510,unresponsive,7280.1,6,5,1,0.25,0
CUST_03511,occasional,7406.26,6,6,0,0.55,0
CUST_03512,reliable,7341.33,6,6,0,0.75,0
CUST_03513,occasional,2169.39,4,3,1,0.55,0
CUST_03514,price_sensitive,1378.22,2,2,0,0.6,0
CUST_03515,reliable,11913.38,11,10,1,0.75,0
CUST_03516,occasional,11233.74,9,9,0,0.55,0
CUST_03517,price_sensitive,3974.76,6,5,1,0.6,0
CUST_03518,reliable,26713.15,17,16,1,0.75,0
CUST_03519,reliable,11406.11,6,6,0,0.75,0
CUST_03520,price_sensitive,7563.19,6,6,0,0.6,0
CUST_03521,price_sensitive,1897.23,2,2,0,0.6,0
CUST_03522,occasional,4738.67,4,3,1,0.55,0
CUST_03523,occasional,1302.95,2,1,1,0.55,0
CUST_03524,reliable,14778.03,8,8,0,0.75,0
CUST_03525,price_sensitive,5329.22,5,4,1,0.6,0
CUST_03526,frequent_failure,8697.07,6,5,1,0.35,0
CUST_03527,occasional,10558.75,9,8,1,0.55,0
CUST_03528,reliable,5305.52,5,4,1,0.75,0
CUST_03529,reliable,13632.49,7,7,0,0.75,0
CUST_03530,occasional,5747.55,5,5,0,0.55,0
CUST_03531,price_sensitive,5646.68,4,4,0,0.6,0
CUST_03532,price_sensitive,2545.46,5,4,1,0.6,0
CUST_03533,occasional,7263.99,5,5,0,0.55,0
CUST_03534,price_sensitive,4057.13,4,4,0,0.6,0
CUST_03535,high_value,65688.41,8,7,1,0.8,0
CUST_03536,reliable,24830.96,13,13,0,0.75,0
CUST_03537,high_value,53404.45,7,6,1,0.8,0
CUST_03538,reliable,26546.38,14,12,2,0.75,0
CUST_03539,occasional,7311.35,4,4,0,0.55,0
CUST_03540,unresponsive,6745.12,3,3,0,0.25,0
CUST_03541,frequent_failure,3943.99,6,3,3,0.35,0
CUST_03542,reliable,9131.55,8,8,0,0.75,0
CUST_03543,occasional,7612.95,7,6,1,0.55,0
CUST_03544,high_value,64305.94,8,7,1,0.8,0
CUST_03545,reliable,17004.76,9,8,1,0.75,0
CUST_03546,reliable,22198.3,11,11,0,0.75,0
CUST_03547,reliable,13109.03,10,10,0,0.75,0
CUST_03548,high_value,33314.49,5,5,0,0.8,0
CUST_03549,high_value,24999.57,5,5,0,0.8,0
CUST_03550,reliable,12817.02,6,5,1,0.75,0
CUST_03551,price_sensitive,4766.09,4,4,0,0.6,0
CUST_03552,reliable,11019.91,6,6,0,0.75,0
CUST_03553,frequent_failure,4038.12,6,3,3,0.35,0
CUST_03554,occasional,5331.72,6,5,1,0.55,0
CUST_03555,occasional,1350.55,1,1,0,0.55,0
CUST_03556,high_value,69791.51,8,8,0,0.8,0
CUST_03557,high_value,35259.26,5,5,0,0.8,0
CUST_03558,reliable,18533.82,10,9,1,0.75,0
CUST_03559,occasional,4700.07,4,4,0,0.55,0
CUST_03560,frequent_failure,4483.0,3,3,0,0.35,0
CUST_03561,unresponsive,2240.85,3,1,2,0.25,0
CUST_03562,price_sensitive,4890.0,3,3,0,0.6,0
CUST_03563,high_value,31022.32,4,4,0,0.8,0
CUST_03564,occasional,4640.85,3,3,0,0.55,0
CUST_03565,price_sensitive,4935.48,8,5,3,0.6,0
CUST_03566,frequent_failure,3778.82,5,3,2,0.35,0
CUST_03567,reliable,9718.03,8,8,0,0.75,0
CUST_03568,occasional,4715.62,5,5,0,0.55,0
CUST_03569,occasional,9505.66,6,6,0,0.55,0
CUST_03570,reliable,12163.72,11,11,0,0.75,0
CUST_03571,frequent_failure,2974.75,4,2,2,0.35,0
CUST_03572,unresponsive,10615.5,9,6,3,0.25,0
CUST_03573,occasional,2973.07,2,2,0,0.55,0
CUST_03574,occasional,3227.99,5,2,3,0.55,0
CUST_03575,frequent_failure,2656.25,2,2,0,0.35,0
CUST_03576,reliable,22455.26,10,10,0,0.75,0
CUST_03577,price_sensitive,5973.91,5,5,0,0.6,0
CUST_03578,high_value,37588.04,7,5,2,0.8,0
CUST_03579,reliable,8655.86,5,5,0,0.75,0
CUST_03580,occasional,5554.62,5,5,0,0.55,0
CUST_03581,price_sensitive,4219.54,5,4,1,0.6,0
CUST_03582,unresponsive,8063.27,5,5,0,0.25,0
CUST_03583,occasional,10396.77,6,6,0,0.55,0
CUST_03584,occasional,2426.87,2,2,0,0.55,0
CUST_03585,frequent_failure,8330.09,10,7,3,0.35,0
CUST_03586,frequent_failure,1621.95,5,1,4,0.35,0
CUST_03587,high_value,47619.48,6,6,0,0.8,0
CUST_03588,reliable,19809.07,12,11,1,0.75,0
CUST_03589,frequent_failure,8060.17,12,6,6,0.35,0
CUST_03590,frequent_failure,3639.53,8,4,4,0.35,0
CUST_03591,occasional,2652.41,2,2,0,0.55,0
CUST_03592,reliable,11205.63,6,5,1,0.75,0
