payment_code,customer_code,amount,payment_method,failure_reason,status,created_at
PAY_004972,CUST_02623,2044.44,UPI,,SUCCESS,2026-08-20 16:35:44.569633
PAY_004973,CUST_04862,1317.24,NETBANKING,,SUCCESS,2026-08-10 10:39:44.570200
PAY_004974,CUST_03543,751.9,NETBANKING,,SUCCESS,2026-08-21 16:36:44.570774
PAY_004975,CUST_01209,2543.39,CARD,,SUCCESS,2026-08-21 23:21:44.571341
PAY_004976,CUST_04744,1420.26,UPI,BANK_DECLINED,FAILED,2026-08-02 08:18:44.572130
PAY_004977,CUST_04524,1647.35,UPI,,SUCCESS,2026-08-19 00:24:44.572811
PAY_004978,CUST_03706,1980.73,WALLET,,SUCCESS,2026-08-13 19:00:44.573472
PAY_004979,CUST_02175,1067.32,WALLET,,SUCCESS,2026-08-15 04:01:44.574193
PAY_004980,CUST_01420,1920.21,WALLET,,SUCCESS,2026-08-03 09:47:44.574938
PAY_004981,CUST_03741,1780.91,CARD,,SUCCESS,2026-08-17 01:15:44.575567
PAY_004982,CUST_00212,5848.18,UPI,,SUCCESS,2026-08-26 08:19:44.576172
PAY_004983,CUST_02733,1786.11,NETBANKING,,SUCCESS,2026-08-12 14:08:44.576757
PAY_004984,CUST_02259,1479.46,UPI,,SUCCESS,2026-08-03 12:32:44.577336
PAY_004985,CUST_03025,1053.75,WALLET,,SUCCESS,2026-07-27 20:52:44.577939
PAY_004986,CUST_02315,1332.84,UPI,,SUCCESS,2026-08-01 02:14:44.578533
PAY_004987,CUST_03410,2188.96,UPI,NETWORK_ERROR,FAILED,2026-08-13 12:24:44.579113
PAY_004988,CUST_04259,883.96,CARD,,SUCCESS,2026-08-22 21:13:44.579751
PAY_004989,CUST_04991,563.62,UPI,,SUCCESS,2026-08-24 11:53:44.580388
PAY_004990,CUST_01179,5065.98,CARD,,SUCCESS,2026-08-08 21:34:44.581010
PAY_004991,CUST_00901,1080.95,CARD,,SUCCESS,2026-08-17 19:17:44.582098
PAY_004992,CUST_01964,906.51,CARD,,SUCCESS,2026-08-14 02:34:44.583172
PAY_004993,CUST_01864,1024.89,WALLET,,SUCCESS,2026-08-14 11:30:44.584195
PAY_004994,CUST_00538,1045.55,UPI,,SUCCESS,2026-08-03 20:11:44.585183
PAY_004995,CUST_02725,366.19,CARD,AUTHENTICATION_FAILED,FAILED,2026-08-02 18:24:44.586201
PAY_004996,CUST_00931,1840.52,NETBANKING,,SUCCESS,2026-08-07 03:21:44.587214
PAY_004997,CUST_04566,1628.66,UPI,,SUCCESS,2026-08-19 03:11:44.588286
PAY_004998,CUST_00692,782.45,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-04 09:51:44.589590
PAY_004999,CUST_02200,598.14,CARD,,SUCCESS,2026-08-26 02:59:44.590308
PAY_005000,CUST_00292,5643.21,NETBANKING,,SUCCESS,2026-08-26 17:15:44.590934
PAY_005001,CUST_04881,2029.18,CARD,,SUCCESS,2026-08-26 16:43:44.591664
PAY_005002,CUST_03905,841.12,UPI,,SUCCESS,2026-08-01 19:43:44.592318
PAY_005003,CUST_02727,1107.41,CARD,,SUCCESS,2026-08-13 12:16:44.592937
PAY_005004,CUST_03527,649.55,WALLET,,SUCCESS,2026-08-06 03:36:44.593566
PAY_005005,CUST_00123,7040.54,UPI,,SUCCESS,2026-07-29 22:12:44.594152
PAY_005006,CUST_02584,2394.33,UPI,BANK_TIMEOUT,FAILED,2026-08-15 07:29:44.594782
PAY_005007,CUST_02894,2001.26,UPI,,SUCCESS,2026-08-25 17:36:44.595526
PAY_005008,CUST_03022,877.56,UPI,,SUCCESS,2026-08-09 06:55:44.596296
PAY_005009,CUST_03656,1781.49,CARD,,SUCCESS,2026-08-16 02:05:44.596954
PAY_005010,CUST_02002,695.87,WALLET,INSUFFICIENT_FUNDS,FAILED,2026-08-05 23:59:44.597573
PAY_005011,CUST_03493,762.29,WALLET,,SUCCESS,2026-07-29 16:06:44.598152
PAY_005012,CUST_04484,859.8,UPI,AUTHENTICATION_FAILED,FAILED,2026-08-11 10:57:44.598739
PAY_005013,CUST_03592,1930.95,UPI,,SUCCESS,2026-08-01 20:44:44.599329
PAY_005014,CUST_04803,1291.59,NETBANKING,,SUCCESS,2026-08-09 02:31:44.599913
PAY_005015,CUST_00334,2367.86,UPI,,SUCCESS,2026-08-25 17:41:44.600506
PAY_005016,CUST_02880,703.19,NETBANKING,,SUCCESS,2026-08-16 19:32:44.601106
PAY_005017,CUST_03517,783.77,UPI,,SUCCESS,2026-08-22 09:10:44.601759
PAY_005018,CUST_04099,1483.63,CARD,,SUCCESS,2026-08-06 12:05:44.602559
PAY_005019,CUST_02563,7452.29,UPI,,SUCCESS,2026-08-02 23:12:44.603720
PAY_005020,CUST_04012,1567.71,NETBANKING,,SUCCESS,2026-08-22 13:53:44.604372
PAY_005021,CUST_01556,6115.25,NETBANKING,,SUCCESS,2026-08-14 23:50:44.605092
PAY_005022,CUST_00868,1566.68,CARD,,SUCCESS,2026-07-31 16:39:44.606470
PAY_005023,CUST_01174,1900.31,NETBANKING,,SUCCESS,2026-08-19 22:57:44.607201
PAY_005024,CUST_03339,2357.42,CARD,,SUCCESS,2026-07-28 20:17:44.607912
PAY_005025,CUST_02250,2454.12,UPI,,SUCCESS,2026-08-23 16:09:44.608609
PAY_005026,CUST_00201,604.91,NETBANKING,,SUCCESS,2026-08-15 21:38:44.609277
PAY_005027,CUST_01329,1135.19,WALLET,,SUCCESS,2026-08-25 10:08:44.610032
PAY_005028,CUST_04744,1746.41,WALLET,,SUCCESS,2026-07-31 15:05:44.610812
PAY_005029,CUST_00321,1937.52,NETBANKING,,SUCCESS,2026-08-13 21:21:44.611484
PAY_005030,CUST_00734,787.93,NETBANKING,,SUCCESS,2026-08-08 09:08:44.612134
PAY_005031,CUST_00685,1774.67,CARD,,SUCCESS,2026-08-24 08:15:44.612741
PAY_005032,CUST_04112,3219.91,CARD,,SUCCESS,2026-08-14 15:15:44.613334
PAY_005033,CUST_04595,609.85,UPI,,SUCCESS,2026-08-20 10:45:44.613965
PAY_005034,CUST_01278,357.02,UPI,,SUCCESS,2026-08-03 17:06:44.614590
PAY_005035,CUST_02334,474.54,CARD,,SUCCESS,2026-07-28 02:03:44.615182
PAY_005036,CUST_02395,436.35,WALLET,,SUCCESS,2026-07-30 15:23:44.615786
PAY_005037,CUST_03379,1371.23,NETBANKING,,SUCCESS,2026-08-26 17:39:44.616421
PAY_005038,CUST_04198,10390.84,WALLET,,SUCCESS,2026-08-20 09:09:44.617179
PAY_005039,CUST_00494,748.81,NETBANKING,AUTHENTICATION_FAILED,FAILED,2026-08-23 14:23:44.617993
PAY_005040,CUST_04564,545.95,NETBANKING,,SUCCESS,2026-08-20 14:23:44.618903
PAY_005041,CUST_00357,720.46,NETBANKING,,SUCCESS,2026-07-28 18:55:44.619606
PAY_005042,CUST_02956,1608.5,WALLET,,SUCCESS,2026-08-12 14:33:44.620255
PAY_005043,CUST_04634,7919.08,CARD,,SUCCESS,2026-08-11 02:39:44.620919
PAY_005044,CUST_03280,1544.71,UPI,,SUCCESS,2026-08-26 09:41:44.621570
PAY_005045,CUST_02306,2035.46,CARD,,SUCCESS,2026-07-29 13:56:44.623149
PAY_005046,CUST_00478,697.97,CARD,AUTHENTICATION_FAILED,FAILED,2026-08-11 16:14:44.624389
PAY_005047,CUST_02748,1608.5,UPI,,SUCCESS,2026-08-07 17:34:44.625460
PAY_005048,CUST_04786,2063.21,CARD,,SUCCESS,2026-07-29 01:03:44.626418
PAY_005049,CUST_00074,453.49,NETBANKING,,SUCCESS,2026-08-01 02:20:44.627316
PAY_005050,CUST_03969,961.19,WALLET,BANK_TIMEOUT,FAILED,2026-08-25 08:15:44.627977
PAY_005051,CUST_04987,1910.73,CARD,,SUCCESS,2026-08-16 19:36:44.628532
PAY_005052,CUST_04694,1663.0,WALLET,,SUCCESS,2026-08-08 04:48:44.629050
PAY_005053,CUST_04372,1372.62,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-01 05:30:44.629618
PAY_005054,CUST_00226,954.1,CARD,,SUCCESS,2026-08-05 22:19:44.630212
PAY_005055,CUST_00992,2415.16,UPI,,SUCCESS,2026-08-18 18:53:44.631122
PAY_005056,CUST_01957,1978.87,CARD,,SUCCESS,2026-07-31 22:41:44.631907
PAY_005057,CUST_01801,751.95,WALLET,,SUCCESS,2026-08-23 15:54:44.632448
PAY_005058,CUST_02014,670.52,CARD,,SUCCESS,2026-08-25 10:48:44.632983
PAY_005059,CUST_03176,1290.18,NETBANKING,,SUCCESS,2026-08-02 13:24:44.633498
PAY_005060,CUST_04346,2659.22,UPI,,SUCCESS,2026-08-04 03:11:44.634021
PAY_005061,CUST_00001,871.78,WALLET,,SUCCESS,2026-08-11 23:47:44.634609
PAY_005062,CUST_02888,1461.55,NETBANKING,,SUCCESS,2026-08-12 14:02:44.635206
PAY_005063,CUST_04464,923.77,UPI,,SUCCESS,2026-08-12 21:14:44.635769
PAY_005064,CUST_04097,1568.24,CARD,,SUCCESS,2026-08-06 18:29:44.636285
PAY_005065,CUST_02626,976.85,CARD,,SUCCESS,2026-07-28 22:22:44.636856
PAY_005066,CUST_00436,1182.06,UPI,,SUCCESS,2026-08-21 21:55:44.637416
PAY_005067,CUST_02702,1076.82,NETBANKING,,SUCCESS,2026-08-16 00:27:44.638227
PAY_005068,CUST_03677,888.18,WALLET,INSUFFICIENT_FUNDS,FAILED,2026-08-12 17:14:44.639605
PAY_005069,CUST_00643,560.32,CARD,,SUCCESS,2026-08-14 23:28:44.640403
PAY_005070,CUST_04044,1286.93,WALLET,,SUCCESS,2026-08-23 00:08:44.641085
PAY_005071,CUST_02058,811.72,WALLET,,SUCCESS,2026-08-02 10:47:44.641817
PAY_005072,CUST_03520,1070.25,NETBANKING,,SUCCESS,2026-08-22 03:57:44.642336
PAY_005073,CUST_04445,2190.78,CARD,,SUCCESS,2026-08-05 21:41:44.642870
PAY_005074,CUST_04006,968.07,CARD,,SUCCESS,2026-08-08 20:16:44.643391
PAY_005075,CUST_02204,424.54,UPI,,SUCCESS,2026-08-03 14:29:44.643948
PAY_005076,CUST_00837,1466.74,WALLET,,SUCCESS,2026-08-09 03:42:44.644574
PAY_005077,CUST_03908,2401.58,WALLET,,SUCCESS,2026-08-19 20:09:44.645492
PAY_005078,CUST_02331,1958.83,NETBANKING,,SUCCESS,2026-08-23 07:13:44.646045
PAY_005079,CUST_00127,2626.7,WALLET,,SUCCESS,2026-08-08 04:23:44.646572
PAY_005080,CUST_02007,1019.79,WALLET,,SUCCESS,2026-08-03 13:07:44.647099
PAY_005081,CUST_00646,1620.16,NETBANKING,,SUCCESS,2026-07-29 09:48:44.647624
PAY_005082,CUST_04515,1125.53,WALLET,,SUCCESS,2026-08-23 02:56:44.648132
PAY_005083,CUST_04601,991.9,UPI,,SUCCESS,2026-07-28 16:48:44.648658
PAY_005084,CUST_02292,1014.04,UPI,,SUCCESS,2026-08-25 03:00:44.649175
PAY_005085,CUST_04094,1974.73,UPI,,SUCCESS,2026-08-03 13:32:44.649804
PAY_005086,CUST_03826,1265.3,WALLET,,SUCCESS,2026-08-13 01:44:44.650413
PAY_005087,CUST_01246,1860.36,CARD,,SUCCESS,2026-08-16 01:52:44.650956
PAY_005088,CUST_01060,411.02,NETBANKING,,SUCCESS,2026-08-17 06:04:44.651533
PAY_005089,CUST_02331,1566.6,NETBANKING,,SUCCESS,2026-08-07 16:55:44.652082
PAY_005090,CUST_01367,797.16,WALLET,,SUCCESS,2026-08-01 20:39:44.653003
PAY_005091,CUST_04386,771.77,UPI,,SUCCESS,2026-08-19 22:09:44.653587
PAY_005092,CUST_01191,9529.94,WALLET,,SUCCESS,2026-08-15 06:46:44.654101
PAY_005093,CUST_04174,1313.28,NETBANKING,,SUCCESS,2026-08-19 08:09:44.654630
PAY_005094,CUST_03516,969.5,CARD,,SUCCESS,2026-08-26 00:06:44.655166
PAY_005095,CUST_03139,8462.77,NETBANKING,,SUCCESS,2026-08-13 21:42:44.656373
PAY_005096,CUST_01195,1440.03,UPI,,SUCCESS,2026-08-21 03:44:44.657268
PAY_005097,CUST_00942,1911.68,WALLET,INSUFFICIENT_FUNDS,FAILED,2026-08-01 21:44:44.657828
PAY_005098,CUST_01720,8021.72,CARD,,SUCCESS,2026-08-05 16:30:44.658468
PAY_005099,CUST_01049,1903.2,WALLET,INSUFFICIENT_FUNDS,FAILED,2026-08-12 19:51:44.659102
PAY_005100,CUST_02546,1479.99,NETBANKING,,SUCCESS,2026-08-04 00:15:44.660028
PAY_005101,CUST_00085,1513.79,CARD,,SUCCESS,2026-08-23 20:08:44.660589
PAY_005102,CUST_04590,656.48,NETBANKING,,SUCCESS,2026-07-31 02:03:44.661107
PAY_005103,CUST_03252,1079.89,UPI,,SUCCESS,2026-08-08 08:20:44.661635
PAY_005104,CUST_02877,552.01,UPI,,SUCCESS,2026-08-10 23:31:44.662151
PAY_005105,CUST_03852,6080.59,UPI,,SUCCESS,2026-08-24 19:06:44.662670
PAY_005106,CUST_02936,4806.3,CARD,,SUCCESS,2026-08-09 21:34:44.663178
PAY_005107,CUST_03709,2191.39,NETBANKING,,SUCCESS,2026-08-23 01:01:44.663697
PAY_005108,CUST_04060,8228.39,CARD,,SUCCESS,2026-08-15 12:56:44.664207
PAY_005109,CUST_00527,1164.14,UPI,,SUCCESS,2026-08-08 12:23:44.664724
PAY_005110,CUST_02794,1486.78,WALLET,,SUCCESS,2026-08-26 14:18:44.665288
PAY_005111,CUST_03218,2273.71,CARD,,SUCCESS,2026-08-04 04:23:44.666156
PAY_005112,CUST_01646,764.41,WALLET,BANK_TIMEOUT,FAILED,2026-08-24 03:02:44.666889
PAY_005113,CUST_01919,1161.05,UPI,,SUCCESS,2026-08-17 14:38:44.667493
PAY_005114,CUST_03220,744.3,WALLET,AUTHENTICATION_FAILED,FAILED,2026-07-30 20:00:44.668065
PAY_005115,CUST_03567,1397.83,UPI,,SUCCESS,2026-08-23 03:18:44.668643
PAY_005116,CUST_00357,1231.83,NETBANKING,BANK_TIMEOUT,FAILED,2026-08-26 04:27:44.669226
PAY_005117,CUST_01545,573.28,WALLET,,SUCCESS,2026-08-21 11:19:44.669823
PAY_005118,CUST_02255,2054.33,WALLET,,SUCCESS,2026-08-22 06:51:44.670395
PAY_005119,CUST_00847,1365.78,WALLET,,SUCCESS,2026-07-28 02:28:44.670965
PAY_005120,CUST_00350,1721.74,UPI,,SUCCESS,2026-08-22 00:14:44.671540
PAY_005121,CUST_04679,5125.94,WALLET,,SUCCESS,2026-08-19 16:56:44.672473
PAY_005122,CUST_04196,1180.93,NETBANKING,,SUCCESS,2026-07-29 17:07:44.673665
PAY_005123,CUST_04921,2461.38,UPI,,SUCCESS,2026-08-03 16:44:44.674503
PAY_005124,CUST_00026,483.04,NETBANKING,,SUCCESS,2026-07-28 20:03:44.675249
PAY_005125,CUST_02794,1209.54,NETBANKING,,SUCCESS,2026-08-10 04:34:44.675826
PAY_005126,CUST_00402,1996.46,UPI,,SUCCESS,2026-08-23 06:44:44.676399
PAY_005127,CUST_02308,1503.38,WALLET,,SUCCESS,2026-08-11 06:43:44.676969
PAY_005128,CUST_03342,1802.33,CARD,,SUCCESS,2026-08-21 08:29:44.677544
PAY_005129,CUST_01832,1157.71,CARD,AUTHENTICATION_FAILED,FAILED,2026-08-02 17:38:44.678114
PAY_005130,CUST_00093,6809.88,WALLET,,SUCCESS,2026-08-03 00:04:44.678684
PAY_005131,CUST_01091,739.79,WALLET,,SUCCESS,2026-08-20 12:35:44.679270
PAY_005132,CUST_04558,1652.77,UPI,,SUCCESS,2026-08-16 11:16:44.679935
PAY_005133,CUST_01156,1020.61,WALLET,,SUCCESS,2026-08-21 23:20:44.680729
PAY_005134,CUST_02644,1382.44,UPI,,SUCCESS,2026-07-29 18:31:44.681353
PAY_005135,CUST_00815,933.15,CARD,,SUCCESS,2026-08-20 21:07:44.681920
PAY_005136,CUST_02110,2141.01,WALLET,,SUCCESS,2026-08-15 08:22:44.682500
PAY_005137,CUST_02084,1466.74,UPI,,SUCCESS,2026-08-02 10:00:44.683063
PAY_005138,CUST_04461,1251.14,NETBANKING,,SUCCESS,2026-08-16 11:16:44.683630
PAY_005139,CUST_03732,2517.25,WALLET,,SUCCESS,2026-08-01 07:35:44.684211
PAY_005140,CUST_02624,1016.26,UPI,,SUCCESS,2026-08-18 12:01:44.684777
PAY_005141,CUST_02642,551.1,UPI,,SUCCESS,2026-08-01 19:11:44.685347
PAY_005142,CUST_02681,4967.45,NETBANKING,,SUCCESS,2026-08-05 14:24:44.685912
PAY_005143,CUST_00738,1055.91,UPI,,SUCCESS,2026-08-26 02:47:44.686502
PAY_005144,CUST_04218,1052.99,NETBANKING,,SUCCESS,2026-08-13 10:40:44.687196
PAY_005145,CUST_01307,1250.12,CARD,,SUCCESS,2026-08-17 01:55:44.687897
PAY_005146,CUST_03732,2710.63,CARD,,SUCCESS,2026-08-19 09:38:44.688586
PAY_005147,CUST_03239,1701.07,UPI,,SUCCESS,2026-08-09 00:07:44.689628
PAY_005148,CUST_01183,959.55,WALLET,,SUCCESS,2026-07-30 08:49:44.690614
PAY_005149,CUST_04841,1698.45,WALLET,,SUCCESS,2026-08-01 16:30:44.691211
PAY_005150,CUST_04987,1438.57,WALLET,,SUCCESS,2026-08-14 23:21:44.691832
PAY_005151,CUST_04819,10437.18,WALLET,,SUCCESS,2026-08-25 21:07:44.692422
PAY_005152,CUST_02562,100.0,WALLET,,SUCCESS,2026-08-10 13:28:44.692993
PAY_005153,CUST_01266,5040.03,UPI,INSUFFICIENT_FUNDS,FAILED,2026-07-31 11:28:44.693557
PAY_005154,CUST_02529,2265.95,NETBANKING,,SUCCESS,2026-08-20 07:44:44.694143
PAY_005155,CUST_02515,100.0,UPI,BANK_TIMEOUT,FAILED,2026-08-08 06:47:44.694878
PAY_005156,CUST_01168,938.41,CARD,,SUCCESS,2026-08-09 02:39:44.695578
PAY_005157,CUST_02530,719.55,WALLET,BANK_TIMEOUT,FAILED,2026-08-16 21:13:44.696161
PAY_005158,CUST_00829,752.37,UPI,,SUCCESS,2026-07-28 06:14:44.697452
PAY_005159,CUST_02788,728.23,NETBANKING,,SUCCESS,2026-08-19 15:53:44.698070
PAY_005160,CUST_00047,1337.36,CARD,,SUCCESS,2026-08-21 15:59:44.698910
PAY_005161,CUST_01912,701.66,CARD,,SUCCESS,2026-07-31 11:40:44.699531
PAY_005162,CUST_01613,1020.81,NETBANKING,AUTHENTICATION_FAILED,FAILED,2026-08-23 18:50:44.700320
PAY_005163,CUST_02296,164.2,UPI,,SUCCESS,2026-08-13 01:38:44.701104
PAY_005164,CUST_01790,1010.08,WALLET,,SUCCESS,2026-07-30 10:46:44.701834
PAY_005165,CUST_04139,1226.33,UPI,,SUCCESS,2026-08-26 01:59:44.702452
PAY_005166,CUST_04302,982.94,CARD,,SUCCESS,2026-08-24 15:42:44.703020
PAY_005167,CUST_04719,1883.5,NETBANKING,,SUCCESS,2026-08-23 13:02:44.703585
PAY_005168,CUST_03114,1058.03,NETBANKING,,SUCCESS,2026-08-01 18:04:44.704158
PAY_005169,CUST_03272,2301.49,NETBANKING,,SUCCESS,2026-08-08 09:18:44.704719
PAY_005170,CUST_03280,1611.99,CARD,,SUCCESS,2026-08-16 06:28:44.705400
PAY_005171,CUST_00975,1507.44,NETBANKING,,SUCCESS,2026-08-16 04:44:44.706381
PAY_005172,CUST_01223,500.78,UPI,,SUCCESS,2026-08-22 12:47:44.707066
PAY_005173,CUST_00515,6226.12,UPI,BANK_TIMEOUT,FAILED,2026-08-14 05:16:44.707759
PAY_005174,CUST_02558,1137.95,WALLET,,SUCCESS,2026-08-14 23:21:44.708720
PAY_005175,CUST_01399,1456.08,CARD,,SUCCESS,2026-08-04 11:02:44.709567
PAY_005176,CUST_02581,1409.63,WALLET,,SUCCESS,2026-08-21 05:19:44.710122
PAY_005177,CUST_00729,1894.41,CARD,,SUCCESS,2026-08-01 16:09:44.710680
PAY_005178,CUST_04523,1279.4,UPI,,SUCCESS,2026-08-20 13:26:44.711196
PAY_005179,CUST_01358,853.07,UPI,,SUCCESS,2026-08-06 08:24:44.711892
PAY_005180,CUST_01065,1907.68,NETBANKING,,SUCCESS,2026-08-22 07:18:44.712431
PAY_005181,CUST_02366,2320.08,NETBANKING,,SUCCESS,2026-08-01 04:10:44.712950
PAY_005182,CUST_03029,6916.3,UPI,,SUCCESS,2026-08-11 06:01:44.713485
PAY_005183,CUST_04898,8784.29,CARD,,SUCCESS,2026-08-09 15:46:44.714004
PAY_005184,CUST_02390,1144.43,UPI,,SUCCESS,2026-07-30 13:05:44.714575
PAY_005185,CUST_00796,8835.95,CARD,,SUCCESS,2026-08-09 08:09:44.715227
PAY_005186,CUST_03737,2255.89,NETBANKING,BANK_DECLINED,FAILED,2026-08-06 23:36:44.716139
PAY_005187,CUST_01574,1288.85,NETBANKING,,SUCCESS,2026-08-14 00:50:44.716701
PAY_005188,CUST_02999,1284.88,WALLET,,SUCCESS,2026-08-05 11:05:44.717233
PAY_005189,CUST_03639,781.32,NETBANKING,,SUCCESS,2026-08-23 20:15:44.717809
PAY_005190,CUST_01822,1820.36,UPI,,SUCCESS,2026-08-05 19:41:44.718333
PAY_005191,CUST_02836,1413.7,WALLET,,SUCCESS,2026-08-21 05:04:44.718855
PAY_005192,CUST_04623,1839.24,NETBANKING,,SUCCESS,2026-07-28 02:21:44.719384
PAY_005193,CUST_01307,1079.73,CARD,,SUCCESS,2026-08-04 21:20:44.719900
PAY_005194,CUST_01502,1802.18,UPI,,SUCCESS,2026-08-16 22:23:44.720422
PAY_005195,CUST_00243,400.86,NETBANKING,BANK_DECLINED,FAILED,2026-08-16 09:33:44.720950
PAY_005196,CUST_03303,1714.57,CARD,,SUCCESS,2026-08-06 15:46:44.721589
PAY_005197,CUST_00348,2540.0,UPI,,SUCCESS,2026-08-13 01:19:44.723397
PAY_005198,CUST_02594,1921.5,NETBANKING,,SUCCESS,2026-08-05 21:30:44.724267
PAY_005199,CUST_00979,1837.29,WALLET,,SUCCESS,2026-08-24 12:28:44.724809
PAY_005200,CUST_00519,2098.73,CARD,,SUCCESS,2026-08-11 15:53:44.725467
PAY_005201,CUST_01566,7601.55,WALLET,,SUCCESS,2026-08-02 18:04:44.725993
PAY_005202,CUST_00398,796.14,CARD,,SUCCESS,2026-08-06 06:24:44.726528
PAY_005203,CUST_02572,992.55,NETBANKING,BANK_TIMEOUT,FAILED,2026-08-06 08:47:44.727045
PAY_005204,CUST_02796,1145.07,NETBANKING,,SUCCESS,2026-08-20 14:13:44.727649
PAY_005205,CUST_03208,2190.03,WALLET,INSUFFICIENT_FUNDS,FAILED,2026-08-20 05:47:44.728169
PAY_005206,CUST_03925,1368.67,UPI,,SUCCESS,2026-08-17 09:18:44.728697
PAY_005207,CUST_00284,1237.34,CARD,,SUCCESS,2026-08-01 19:47:44.729276
PAY_005208,CUST_00342,2204.94,WALLET,,SUCCESS,2026-08-05 03:05:44.730082
PAY_005209,CUST_02340,690.05,CARD,,SUCCESS,2026-08-10 11:42:44.730859
PAY_005210,CUST_01496,558.04,CARD,,SUCCESS,2026-08-02 17:03:44.731425
PAY_005211,CUST_01416,1091.92,WALLET,,SUCCESS,2026-07-30 03:27:44.731946
PAY_005212,CUST_03979,1098.04,UPI,BANK_DECLINED,FAILED,2026-08-03 06:10:44.732468
PAY_005213,CUST_02760,2266.91,WALLET,,SUCCESS,2026-07-30 21:00:44.732982
PAY_005214,CUST_03160,4843.24,CARD,,SUCCESS,2026-08-24 04:02:44.733513
PAY_005215,CUST_04459,1316.12,NETBANKING,,SUCCESS,2026-08-16 01:51:44.734025
PAY_005216,CUST_02605,1285.72,NETBANKING,,SUCCESS,2026-08-25 15:08:44.734547
PAY_005217,CUST_03807,9402.03,CARD,,SUCCESS,2026-08-05 04:51:44.735064
PAY_005218,CUST_02182,1575.79,WALLET,,SUCCESS,2026-08-22 23:20:44.735600
PAY_005219,CUST_01700,820.89,NETBANKING,,SUCCESS,2026-07-30 15:41:44.736164
PAY_005220,CUST_01611,1405.07,WALLET,,SUCCESS,2026-08-15 01:45:44.736739
PAY_005221,CUST_00430,3608.62,NETBANKING,,SUCCESS,2026-08-18 01:19:44.737692
PAY_005222,CUST_00834,1595.86,NETBANKING,,SUCCESS,2026-08-08 01:25:44.738243
PAY_005223,CUST_01409,2488.18,WALLET,,SUCCESS,2026-08-04 00:32:44.739614
PAY_005224,CUST_00739,656.8,WALLET,,SUCCESS,2026-08-04 00:57:44.740421
PAY_005225,CUST_00591,655.54,NETBANKING,,SUCCESS,2026-08-15 04:41:44.741026
PAY_005226,CUST_00828,1236.71,UPI,,SUCCESS,2026-07-31 02:03:44.741700
PAY_005227,CUST_00920,8094.91,UPI,,SUCCESS,2026-08-15 19:23:44.742323
PAY_005228,CUST_00799,1358.82,NETBANKING,,SUCCESS,2026-08-20 02:08:44.743046
PAY_005229,CUST_01989,1462.49,WALLET,,SUCCESS,2026-08-17 05:26:44.743858
PAY_005230,CUST_03673,1535.94,CARD,,SUCCESS,2026-08-06 01:25:44.744618
PAY_005231,CUST_00728,2025.11,CARD,,SUCCESS,2026-08-24 01:44:44.745165
PAY_005232,CUST_03252,427.21,CARD,,SUCCESS,2026-07-28 12:02:44.745720
PAY_005233,CUST_00596,1805.77,UPI,BANK_TIMEOUT,FAILED,2026-08-23 08:57:44.746245
PAY_005234,CUST_00047,921.98,NETBANKING,,SUCCESS,2026-07-28 03:32:44.746797
PAY_005235,CUST_03581,648.01,WALLET,,SUCCESS,2026-07-30 04:09:44.747308
PAY_005236,CUST_02811,1196.58,WALLET,,SUCCESS,2026-08-21 22:26:44.747855
PAY_005237,CUST_01297,372.21,UPI,,SUCCESS,2026-08-13 09:10:44.748389
PAY_005238,CUST_03425,2026.21,NETBANKING,,SUCCESS,2026-08-21 14:20:44.748913
PAY_005239,CUST_01674,6924.62,WALLET,,SUCCESS,2026-07-31 12:30:44.749459
PAY_005240,CUST_02675,5588.1,UPI,,SUCCESS,2026-08-09 17:30:44.750025
PAY_005241,CUST_00411,1410.25,UPI,NETWORK_ERROR,FAILED,2026-07-31 10:54:44.750768
PAY_005242,CUST_03004,1308.38,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-25 10:33:44.751468
PAY_005243,CUST_01323,2512.45,WALLET,,SUCCESS,2026-07-31 21:46:44.752000
PAY_005244,CUST_03244,8426.6,UPI,,SUCCESS,2026-08-22 10:24:44.752561
PAY_005245,CUST_03458,697.76,NETBANKING,,SUCCESS,2026-08-18 09:29:44.753075
PAY_005246,CUST_01566,7485.42,NETBANKING,,SUCCESS,2026-08-04 05:42:44.753623
PAY_005247,CUST_01660,1459.89,UPI,,SUCCESS,2026-08-07 13:36:44.754133
PAY_005248,CUST_00537,2280.82,UPI,,SUCCESS,2026-08-06 06:43:44.754718
PAY_005249,CUST_01922,586.41,UPI,,SUCCESS,2026-08-16 22:54:44.755872
PAY_005250,CUST_02762,1609.92,UPI,,SUCCESS,2026-08-08 13:54:44.757126
PAY_005251,CUST_03968,4023.81,WALLET,,SUCCESS,2026-08-24 23:54:44.758835
PAY_005252,CUST_00598,1948.93,UPI,,SUCCESS,2026-08-25 06:56:44.759591
PAY_005253,CUST_02319,2019.51,CARD,,SUCCESS,2026-08-17 06:57:44.760123
PAY_005254,CUST_03615,1737.08,WALLET,,SUCCESS,2026-08-18 10:24:44.760652
PAY_005255,CUST_00581,1767.63,NETBANKING,,SUCCESS,2026-08-09 15:23:44.761167
PAY_005256,CUST_04805,690.07,UPI,,SUCCESS,2026-08-06 17:39:44.761690
PAY_005257,CUST_02852,752.31,NETBANKING,NETWORK_ERROR,FAILED,2026-08-07 01:40:44.762203
